2025-06-29T12:55:59.568Z | 1.8
2025-06-29T12:56:15.451Z | 1.12
2025-06-29T12:56:34.568Z | 1.97
2025-06-29T12:56:54.563Z | 2.8
2025-06-29T12:57:14.569Z | 1.07
2025-06-29T12:57:34.564Z | 2.1
2025-06-29T12:57:49.572Z | 1.46
2025-06-29T12:58:14.577Z | 3.88
2025-06-29T12:58:29.576Z | 1.1
2025-06-29T12:58:54.743Z | 3.92
2025-06-29T12:59:33.767Z | 2.53
2025-06-29T13:00:33.724Z | 2.37
2025-06-29T13:01:33.730Z | 2.1
2025-06-29T13:02:17.718Z | 1.51
2025-06-29T13:02:24.573Z | 1.22
2025-06-29T13:02:34.570Z | 1.02
2025-06-29T13:02:54.564Z | 2.15
2025-06-29T13:03:29.597Z | 5.87
2025-06-29T13:03:49.564Z | 1.63
2025-06-29T13:03:59.563Z | 1
2025-06-29T13:04:14.565Z | 1.49
2025-06-29T13:04:49.564Z | 7.54
2025-06-29T13:05:14.567Z | 2.83
2025-06-29T13:05:29.565Z | 1.07
2025-06-29T13:05:39.566Z | 1.22
2025-06-29T13:06:14.565Z | 7.26
2025-06-29T13:06:34.573Z | 1.29
2025-06-29T13:07:04.564Z | 6.01
2025-06-29T13:07:34.563Z | 4.63
2025-06-29T13:07:54.566Z | 1.71
2025-06-29T13:08:09.601Z | 1.2
2025-06-29T13:08:19.564Z | 1.18
2025-06-29T13:08:39.563Z | 1.38
2025-06-29T13:08:59.563Z | 2.58
2025-06-29T13:09:44.563Z | 14.7
2025-06-29T13:10:04.564Z | 1.71
2025-06-29T13:10:29.569Z | 3.35
2025-06-29T13:10:54.568Z | 3.49
2025-06-29T13:11:29.568Z | 8.3
2025-06-29T13:12:04.570Z | 4.55
2025-06-29T13:12:29.567Z | 1.74
2025-06-29T13:12:44.595Z | 1.31
2025-06-29T13:13:09.564Z | 2.89
2025-06-29T13:13:34.562Z | 3.6
2025-06-29T13:14:24.562Z | 24.79
2025-06-29T13:14:54.570Z | 2.02
2025-06-29T13:15:09.566Z | 1.9
2025-06-29T13:15:34.574Z | 2.05
2025-06-29T13:16:09.568Z | 9.42
2025-06-29T13:16:44.570Z | 5.25
2025-06-29T13:16:59.562Z | 1.07
2025-06-29T13:17:14.562Z | 1.1
2025-06-29T13:17:44.570Z | 4.45
2025-06-29T13:18:14.564Z | 5.6
2025-06-29T13:18:49.571Z | 5.53
2025-06-29T13:19:04.564Z | 1.35
2025-06-29T13:19:24.570Z | 1.64
2025-06-29T13:19:39.594Z | 1.19
2025-06-29T13:19:54.599Z | 1.24
2025-06-29T13:20:19.565Z | 3.21
2025-06-29T13:20:54.574Z | 8.25
2025-06-29T13:21:09.565Z | 1.26
2025-06-29T13:21:34.565Z | 2.16
2025-06-29T13:21:59.575Z | 4.34
2025-06-29T13:22:19.567Z | 1.29
2025-06-29T13:22:34.565Z | 1.2
2025-06-29T13:22:49.560Z | 1.52
2025-06-29T13:23:04.567Z | 1.07
2025-06-29T13:23:19.568Z | 1.82
2025-06-29T13:23:39.562Z | 1.55
2025-06-29T13:24:09.565Z | 4.89
2025-06-29T13:24:34.569Z | 2.2
2025-06-29T13:25:09.567Z | 7.66
2025-06-29T13:25:34.566Z | 2.06
2025-06-29T13:25:49.568Z | 1.16
2025-06-29T13:26:14.562Z | 3.17
2025-06-29T13:26:44.564Z | 7.54
2025-06-29T13:27:04.568Z | 1.29
2025-06-29T13:28:09.564Z | 91.14
2025-06-29T13:28:24.567Z | 1.21
2025-06-29T13:28:44.563Z | 1.47
2025-06-29T13:29:09.571Z | 3.84
2025-06-29T13:29:16.411Z | 3.84
2025-06-29T13:29:49.560Z | 8.99
2025-06-29T13:30:09.722Z | 1.54
2025-06-29T13:31:33.736Z | 1.66
2025-06-29T13:32:33.730Z | 1.47
2025-06-29T13:33:33.741Z | 1.2
2025-06-29T13:34:33.729Z | 1.02
